,Headlines,Links
195,"Canada's PSP, US' DFC, Axis Bank invest $107 million in NIIF's master fund",https://www.moneycontrol.com/news/business/canadas-psp-us-dfc-axis-bank-invest-107-million-in-niifs-master-fund-6254001.html
196,"Axis Bank says report alleging Rs 44,000 crore exposure to SREI Group 'grossly inaccurate'",https://www.moneycontrol.com/news/business/axis-bank-says-report-alleging-rs-44000-crore-exposure-to-srei-group-grossly-inaccurate-6233901.html
197,COVID crisis has brought an inflection point in banking system: Axis Bank Chief Amitabh Chaudhary,https://www.moneycontrol.com/news/business/covid-crisis-has-brought-an-inflection-point-in-banking-system-axis-bank-chief-amitabh-chaudhary-6218271.html
198,Approval from IRDAI on Axis Bank stake hike expected by March: Max Life CEO,https://www.moneycontrol.com/news/business/approval-from-irdai-on-axis-bank-stake-hike-expected-by-march-max-life-ceo-6195691.html
199,"Rupifi joins hands with Axis Bank, Visa to launch credit card for small businesses",https://www.moneycontrol.com/news/india/rupifi-joins-hands-with-axis-bank-visa-to-launch-credit-card-for-small-businesses-6186091.html
200,Secured loan book back to pre-COVID levels: Axis Bank,https://www.moneycontrol.com/news/business/personal-finance/secured-loan-book-back-to-pre-covid-levels-axis-bank-6171311.html
201,Axis Bank share price gains 2% after Jefferies maintains 'buy',https://www.moneycontrol.com/news/business/stocks/axis-bank-shares-gain-2-after-jefferies-maintain-buy-raises-target-to-rs-700-6150361.html
202,RBI report: Doors could be finally open to large business houses to launch banks,https://www.moneycontrol.com/news/business/rbi-report-doors-could-be-finally-open-to-large-business-houses-to-launch-banks-6142271.html
203,Axis Bank revises fixed deposit rates; check latest rates here,https://www.moneycontrol.com/news/business/axis-bank-revises-fixed-deposit-rates-check-latest-rates-here-6124561.html
204,Buy Axis Bank; target of Rs 620: Emkay Global Financial,https://www.moneycontrol.com/news/business/stocks/buy-axis-bank-target-of-rs-620-emkay-global-financial-6068861.html
205,Buy Axis Bank; target of Rs 600: ICICI Direct,https://www.moneycontrol.com/news/business/stocks/buy-axis-bank-target-of-rs-600-icici-direct-2-6062171.html
206,Buy Axis Bank; target of Rs 616: HDFC Securities,https://www.moneycontrol.com/news/business/stocks/buy-axis-bank-target-of-rs-616-hdfc-securities-6066021.html
207,Buy Axis Bank; target of Rs 586: YES Securities,https://www.moneycontrol.com/news/business/stocks/buy-axis-bank-target-of-rs-586-yes-securities-6065351.html
208,Accumulate Axis Bank; target of Rs 600: Dolat Capital Market,https://www.moneycontrol.com/news/business/stocks/accumulate-axis-bank-target-of-rs-600-dolat-capital-market-6052541.html
209,Accumulate Axis Bank; target of Rs 570: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/accumulate-axis-bank-target-of-rs-570-prabhudas-lilladher-6060041.html
210,"Kotak Mahindra Bank offers home loan at 6.75%, check rates for other banks here",https://www.moneycontrol.com/news/business/kotak-mahindra-bank-offers-home-loan-at-6-75-check-rates-for-other-banks-here-6055561.html
211,"Axis Bank Consolidated September 2020 Net Interest Income (NII) at Rs 7,436.38 crore, up  19.34% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/axis-bank-consolidated-september-2020-net-interest-income-nii-at-rs-7436-38-crore-up-19-34-y-o-y-2-6054331.html
212,"Axis Bank Standalone September 2020 Net Interest Income (NII) at Rs 7,326.07 crore, up  20.06% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/axis-bank-standalone-september-2020-net-interest-income-nii-at-rs-7326-07-crore-up-20-06-y-o-y-2-6054411.html
213,Buy Axis Bank; target of Rs 595: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-axis-bank-target-of-rs-595-sharekhan-6050861.html
214,RBI refuses to consider direct acquisition of 17% stake by Axis Bank in Max Life,https://www.moneycontrol.com/news/business/axis-bank-to-acquire-upto-9-stake-in-max-life-under-revised-agreement-6041541.html
215,Ideas for Profit | Axis Bank: Stock may see significant re-rating post Q2 earnings,https://www.moneycontrol.com/news/business/ideas-for-profit-axis-bank-stock-may-see-significant-re-rating-post-q2-earnings-6035021.html
216,Axis Bank Q2: What is the actual level of stress? Wait till December to know,https://www.moneycontrol.com/news/business/axis-bank-q2-what-is-the-actual-level-of-stress-wait-till-december-to-know-6033601.html
217,"Axis Bank Consolidated September 2020 Net Interest Income (NII) at Rs 7,436.38 crore, up  19.34% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/axis-bank-consolidated-september-2020-net-interest-income-nii-at-rs-7436-38-crore-up-19-34-y-o-y-6033421.html
218,"Axis Bank shares rise on Q2 profit of Rs 1,683 crore; CLSA retains buy",https://www.moneycontrol.com/news/business/stocks/axis-bank-shares-rise-on-q2-profit-of-rs-1683-crore-clsa-retains-buy-6032141.html
219,"Axis Bank Standalone September 2020 Net Interest Income (NII) at Rs 7,326.07 crore, up  20.06% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/axis-bank-standalone-september-2020-net-interest-income-nii-at-rs-7326-07-crore-up-20-06-y-o-y-6031711.html
220,Axis Bank: Time to ride a significant re-rating,https://www.moneycontrol.com/news/business/stocks/axis-bank-time-to-ride-a-significant-re-rating-6031161.html
221,"Axis Bank posts Q2 profit at Rs 1,683 crore versus loss last year; NII grows 20% YoY",https://www.moneycontrol.com/news/business/markets/axis-bank-posts-q2-profit-at-rs-1683-crore-versus-loss-last-year-nii-grows-20-yoy-6029981.html
222,"Axis Bank Q2 Preview: NII may grow over 15% with 10% loan growth, asset quality key",https://www.moneycontrol.com/news/business/earnings/axis-bank-q2-preview-nii-may-grow-over-15-with-10-loan-growth-asset-quality-key-6025961.html
