,Headlines,Links
559,"Promoters to participate in TCS' Rs 16,000 crore buyback offer",https://www.moneycontrol.com/news/business/promoters-to-participate-in-tcs-rs-16000-crore-buyback-offer-2653651.html
560,IT stocks rally smartly as rupee hits 19-month low of 68.53 to the dollar,https://www.moneycontrol.com/news/business/markets/it-stocks-rally-smartly-as-rupee-hits-19-month-low-of-68-53-to-the-dollar-2639191.html
561,"M-cap of seven top-10 most valued cos drops Rs 32,298 cr",https://www.moneycontrol.com/news/business/m-cap-of-seven-top-10-most-valued-cos-drops-rs-32298-cr-2627611.html
562,TCS opens its third delivery centre in France,https://www.moneycontrol.com/news/business/companies/tcs-opens-its-third-delivery-centre-in-france-2603231.html
563,Hold TCS; target of Rs 1850: ICICI Direct,https://www.moneycontrol.com/news/business/stocks/hold-tcs-target-of-rs-1850-icici-direct-2601551.html
564,"TCS announces share buyback of up to Rs 16,000 crore",https://www.moneycontrol.com/news/technology/tcs-announces-share-buyback-of-up-to-rs-16000-crore-2593841.html
565,"Brokerages peg TCS share buyback around Rs 20,000cr",https://www.moneycontrol.com/news/business/stocks/brokerages-see-tcs-announcing-a-share-buyback-up-to-rs-20000cr-2592161.html
566,Podcast | Story of the day - TCS to consider buyback,https://www.moneycontrol.com/news/business/markets/podcast-story-of-the-day-tcs-to-consider-buyback-2589777.html
567,TCS board to consider buyback proposal on Friday,https://www.moneycontrol.com/news/business/markets/tcs-board-to-consider-buyback-proposal-on-friday-2589117.html
568,"TCS expands partnership with M&G Prudential, deal now worth over $1.2 bn",https://www.moneycontrol.com/news/business/tcs-expands-partnership-with-mg-prudential-deal-now-worth-over-1-2-bn-2588735.html
569,"TCS, Intel to set up center for advanced computing in Pune",https://www.moneycontrol.com/news/technology/tcs-intel-to-set-up-center-for-advanced-computing-in-pune-2584421.html
570,TCS falls 2% after stock price adjusts for bonus share issue,https://www.moneycontrol.com/news/business/stocks/tcs-falls-2-after-stock-price-adjusts-for-bonus-share-issue-2579501.html
571,TCS hits fresh record high with market cap of Rs 7 lakh crore,https://www.moneycontrol.com/news/business/stocks/tcs-hits-fresh-record-high-with-market-cap-of-rs-7-lakh-crore-2575701.html
572,"Market Update: Nifty IT outshines as TCS hits new 52-week high; Tata Motors most active, falls 6%",https://www.moneycontrol.com/news/business/market-update-nifty-it-outshines-as-tcs-hits-new-52-week-high-tata-motors-most-active-falls-6-2574959.html
573,"Market Update: Heavy weights including RIL, Axis, TCS gain; Arvind jumps 5%,  BPCL down 2%",https://www.moneycontrol.com/news/business/market-update-heavy-weights-including-ril-axis-tcs-gain-arvind-jumps-5-bpcl-down-2-2565429.html
574,"Market Update: IT, metal stocks outshine led by Tech Mahindra, Hindalco; Sintex zooms 10%, HPCL, BPCL drag",https://www.moneycontrol.com/news/business/market-update-it-metal-stocks-outshine-led-by-tech-mahindra-hindalco-sintex-zooms-10-hpcl-bpcl-drag-2565207.html
575,"Market Update: PSU banks push Nifty higher led by BoB, PNB; RIL, GAIL up 1-3%, PC Jeweller zooms 38%",https://www.moneycontrol.com/news/business/market-update-psu-banks-push-nifty-higher-led-by-bob-pnb-ril-gail-up-1-3-pc-jeweller-zooms-38-2563997.html
576,The year ahead for IT: Digital could separate the sheep from goats,https://www.moneycontrol.com/news/business/the-year-ahead-for-it-digital-could-separate-the-sheep-from-the-goats-2560575.html
577,"Market Update: Bank Nifty in green as Yes Bank, BoB jump 3%; HUL, TCS top gainers, Axis Bank falls 4%",https://www.moneycontrol.com/news/business/market-update-bank-nifty-in-green-as-yes-bank-bob-jumps-3-hul-tcs-top-gainers-axis-bank-fall-4-2560165.html
