,Headlines,Links
499,Brokerage Calls: Here’s why Nomura sees 25% upside in RIL; HDFC Bank target raised,https://www.moneycontrol.com/news/business/markets/brokerage-calls-heres-why-nomura-sees-25-upside-in-ril-hdfc-bank-target-raised-3413991.html
500,Wipro announces 1:3 bonus share offer,https://www.moneycontrol.com/news/business/wipro-announces-13-bonus-share-offer-3409481.html
501,"Wipro Consolidated December 2018 Net Sales at Rs 15,059.50 crore, Up 10.17% Y-o-Y.",https://www.moneycontrol.com/news/business/earnings/wipro-consolidated-december-2018-net-sales-at-rs-15059-50-crore-up-10-17-y-o-y-3409231.html
502,"Wipro Standalone December 2018 Net Sales at Rs 12,138.70 crore, up 9.63% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/wipro-standalone-december-2018-net-sales-at-rs-12138-70-crore-up-9-63-y-o-y-3409221.html
503,Wipro Q3 preview: Constant currency revenue growth expected in 2-2.5% range,https://www.moneycontrol.com/news/business/earnings/wipro-q3-preview-constant-currency-revenue-growth-expected-in-2-2-5-range-3403491.html
504,D-Street Buzz: IT stocks extend gains led by Wipro; Sobha jumps 4%; RIL moves higher,https://www.moneycontrol.com/news/business/markets/d-street-buzz-it-stocks-extend-gains-led-by-wipro-sobha-jumps-4-ril-moves-higher-3393491.html
505,Wipro jumps 6% as board to consider issue of bonus shares later this week,https://www.moneycontrol.com/news/business/markets/wipro-jumps-6-as-board-to-consider-issue-of-bonus-shares-later-this-week-3392621.html
506,"D-Street Buzz: Nifty IT outshines with Infosys, Wipro up 3-5%; YES Bank most active",https://www.moneycontrol.com/news/business/markets/d-street-buzz-nifty-it-outshines-with-infosys-wipro-up-3-5-yes-bank-most-active-3392391.html
507,"Wipro Q3 PAT seen up 3.6% QoQ to Rs. 1,956.8 cr: Dolat Capital",https://www.moneycontrol.com/news/business/earnings/wipro-q3-pat-seen-up-3-6-qoq-to-rs-1956-8-cr-dolat-capital-3388221.html
508,"Wipro Q3 PAT seen up 2.6% QoQ to Rs. 2,438 cr: Prabhudas Lilladher",https://www.moneycontrol.com/news/business/earnings/wipro-q3-pat-seen-up-2-6-qoq-to-rs-2438-cr-prabhudas-lilladher-3382601.html
509,Wipro gains 2% on strategic partnership with Saxo Bank,https://www.moneycontrol.com/news/business/markets/wipro-gains-2-on-strategic-partnership-with-saxo-bank-3297741.html
510,Wipro gains 2% as its Digital to expand Asia Pacific design capabilities in Australia,https://www.moneycontrol.com/news/business/markets/wipro-gains-2-as-its-digital-to-expand-asia-pacific-design-capabilities-in-australia-3278241.html
511,"Buy Wipro, target Rs 355: Shabbir Kayyumi",https://www.moneycontrol.com/news/business/markets/buy-wipro-target-rs-355-shabbir-kayyumi-3272571.html
512,"Nifty to trade in 11,055-10,578 range in near term; 5 stocks that could return 5-12%",https://www.moneycontrol.com/news/business/markets/nifty-to-trade-in-11055-10578-range-in-near-term-5-stocks-that-could-return-5-12-3268351.html
513,"D-Street Buzz: Media stocks gain led by Zee Entertainment; Cipla jumps 2%, Premier Explosives rallies",https://www.moneycontrol.com/news/business/markets/d-street-buzz-media-stocks-gain-led-by-zee-entertainment-cipla-jumps-2-premier-explosives-rallies-3262701.html
514,"Market week ahead: Expiry, GDP & state elections among 10 factors to watch out for",https://www.moneycontrol.com/news/business/markets/market-week-ahead-expiry-gdp-state-elections-among-10-factors-to-watch-out-for-3215571.html
515,"Wipro, L&T Infotech among 7 cos shortlisted to beef up Sebi's surveillance activities",https://www.moneycontrol.com/news/economy/policy/wipro-lt-infotech-among-7-cos-shortlisted-to-beef-up-sebis-surveillance-activities-3147241.html
