,Headlines,Links
81,Is ICICI Bank the next HDFC Bank? Which one should investors prefer?,https://www.moneycontrol.com/news/business/moneycontrol-research/is-icici-bank-the-next-hdfc-bank-which-one-should-investors-prefer-7622621.html
82,ICICI Bank Q2 earnings – Firing on all cylinders,https://www.moneycontrol.com/news/business/moneycontrol-research/icici-bank-q2-earnings-firing-on-all-cylinders-7621751.html
83,"What should investors do with ICICI Bank post Q2 earnings: Buy, sell or hold?",https://www.moneycontrol.com/news/business/stocks/what-should-investors-do-with-icici-bank-post-q2-earnings-buy-sell-or-hold-7620411.html
84,"ICICI Bank Consolidated September 2021 Net Interest Income (NII) at Rs 13,385.44 crore, up  18.65% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/icici-bank-consolidated-september-2021-net-interest-income-nii-at-rs-13385-44-crore-up-18-65-y-o-y-7621501.html
85,"ICICI Bank Standalone September 2021 Net Interest Income (NII) at Rs 11,689.74 crore, up  24.81% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/icici-bank-standalone-september-2021-net-interest-income-nii-at-rs-11689-74-crore-up-24-81-y-o-y-7620641.html
86,"Daily Voice | Gaurav Garg of CapitalVia expects gap up opening in RIL, ICICI Bank, Yes Bank on October 25",https://www.moneycontrol.com/news/business/markets/daily-voice-gaurav-garg-of-capitalvia-expects-gap-up-opening-in-ril-icici-bank-yes-bank-on-october-25-7618011.html
87,"ICICI Bank says restructured Rs 3,029.94 crore worth personal loans in Q2; total recast at Rs 4,158 crore",https://www.moneycontrol.com/news/business/companies/icici-bank-says-restructured-rs-3029-94-crore-worth-personal-loans-in-q2-total-recast-at-rs-4158-crore-7617651.html
88,"ICICI Bank Q2 Result | Profit grows 30% to Rs 5,511 crore, net NPA lowest since December 2014",https://www.moneycontrol.com/news/business/earnings/icici-bank-q2-result-profit-grows-30-to-rs-5511-crore-nii-rises-25-to-rs-11690-crore-7616741.html
89,"ICICI Bank Q2 Preview | Double-digit earnings growth likely with expected falling provisions, solid commentary",https://www.moneycontrol.com/news/business/earnings/icici-bank-q2-preview-double-digit-earnings-growth-likely-with-expected-falling-provisions-solid-commentary-7615681.html
90,Results preview | What’s in store for ICICI Bank & Tech Mahindra’s Q2 report card?,https://www.moneycontrol.com/news/business/results-preview-whats-in-store-for-icici-bank-tech-mahindras-q2-report-card-7615031.html
91,"ICICI Bank Q2 Net Profit seen up 18.6% YoY to Rs. 5,040.5 cr: Motilal Oswal",https://www.moneycontrol.com/news/business/icici-bank-q2-net-profit-seen-up-18-6-yoy-to-rs-5040-5-cr-motilal-oswal-7577661.html
92,"ICICI Bank Q2 Net Profit seen up 17% YoY to Rs. 4,972.5 cr: Prabhudas Lilladher",https://www.moneycontrol.com/news/business/icici-bank-q2-net-profit-seen-up-17-yoy-to-rs-4972-5-cr-prabhudas-lilladher-7555031.html
93,ICICI Bank executes SOFR-linked term loan and cross currency swap derivative transactions,https://www.moneycontrol.com/news/business/icici-bank-executes-sofr-linked-term-loan-and-cross-currency-swap-derivative-transactions-7554421.html
94,Top 10 trading ideas by experts for October series,https://www.moneycontrol.com/news/business/markets/top-10-trading-ideas-by-experts-for-october-series-7535411.html
95,"ICICI Bank, SBI customers complain of digital outage in internet, mobile banking channels",https://www.moneycontrol.com/news/business/icici-bank-sbi-customers-complain-of-digital-outage-in-internet-mobile-banking-channels-7517231.html
