,Headlines,Links
150,"Coal India Q3 net profit falls 21% to Rs 3,085.4 crore",https://www.moneycontrol.com/news/business/earnings/coal-india-q3-net-profit-falls-21-to-rs-3085-4-crore-6493221.html
151,"Coal India Q3 PAT seen up 3.3% YoY to Rs. 4,052 cr: ICICI Direct",https://www.moneycontrol.com/news/business/earnings/coal-india-q3-pat-seen-up-3-3-yoy-to-rs-4052-cr-icici-direct-6359131.html
152,"Coal India Consolidated September 2020 Net Sales at Rs 21,153.07 crore, up 3.78% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/coal-india-consolidated-september-2020-net-sales-at-rs-21153-07-crore-up-3-78-y-o-y-6305271.html
153,"Coal India Standalone September 2020 Net Sales at Rs 121.69 crore, down 8.25% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/coal-india-standalone-september-2020-net-sales-at-rs-121-69-crore-down-8-25-y-o-y-6304991.html
154,Coal India's fuel allocation under spot e-auction rises 59% during April-November,https://www.moneycontrol.com/news/business/coal-indias-fuel-allocation-under-spot-e-auction-rises-59-during-april-november-6255501.html
155,"Coal India to setup 3 GW solar power projects worth Rs 5,650 crore by 2023-24",https://www.moneycontrol.com/news/business/coal-india-to-set-up-3-gw-solar-power-projects-worth-rs-5650-crore-6151851.html
156,Buy Coal India; target of Rs 180: Emkay Global Financial,https://www.moneycontrol.com/news/business/stocks/buy-coal-india-target-of-rs-180-emkay-global-financial-6133481.html
157,Hold Coal India; target of Rs 132: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/hold-coal-india-target-of-rs-132-prabhudas-lilladher-6119491.html
158,Coal India: Nascent signs of recovery and dividend yield protecting downside,https://www.moneycontrol.com/news/business/moneycontrol-research/coal-india-nascent-signs-of-recovery-and-dividend-yield-protecting-downside-6129611.html
159,Buy Coal India; target of Rs 192: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-coal-india-target-of-rs-192-motilal-oswal-6120211.html
160,Buy Coal India: target of Rs 160: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-coal-india-target-of-rs-160-sharekhan-6120401.html
161,Coal India share price dips 4% after Q2 earnings,https://www.moneycontrol.com/news/business/stocks/coal-india-share-price-dips-4-after-q2-earnings-6108041.html
162,Coal India’s volume recovery needs sustained support from thermal power,https://www.moneycontrol.com/news/opinion/coal-indias-volume-recovery-needs-sustained-support-from-thermal-power-5996271.html
163,Why the government is justified in giving PSUs a choice between buyback or capex,https://www.moneycontrol.com/news/opinion/why-the-government-is-justified-in-giving-psus-a-choice-between-buyback-or-capex-5990601.html
164,"Coal India announces Rs 1,700 crore performance-linked reward to employees",https://www.moneycontrol.com/news/business/coal-india-announces-rs-1700-crore-performance-linked-reward-to-employees-5972781.html
